geneID	transcript_combos	deltaRRS	p_values	padj
ENSG00000120913	ENST00000397761 , ENST00000426493	-1.5355985015099	4.59426838895766e-05	0.000123651968377681
ENSG00000120913	ENST00000397761 , ENST00000436754	-0.171030047128705	0.00197814617561479	0.003322723311262
ENSG00000120913	ENST00000397761 , ENST00000443561	0.233972132672747	0.209432066920168	0.239801514996618
ENSG00000120913	ENST00000397761 , ENST00000456545	-1.48087891597629	9.5665693915581e-12	2.32476576933919e-09
ENSG00000120913	ENST00000397761 , ENST00000614502	-0.100341635947975	0.234939756166267	0.266508312530986
ENSG00000120913	ENST00000409141 , ENST00000409417	-0.619018038641447	3.7871146925451e-06	1.58008975361021e-05
ENSG00000120913	ENST00000409141 , ENST00000426493	-1.29327491744513	9.78661365417929e-05	0.000235469166499463
ENSG00000120913	ENST00000409141 , ENST00000436754	0.0712935369360617	0.147366942287087	0.173186066289323
ENSG00000120913	ENST00000409141 , ENST00000443561	0.476295716737513	0.0308362409190718	0.0408208907635529
ENSG00000120913	ENST00000409141 , ENST00000456545	-1.23855533191152	2.59274834710611e-10	1.62059236830416e-08
ENSG00000120913	ENST00000409141 , ENST00000614502	0.141981948116792	0.11398287033863	0.136535799260379
ENSG00000120913	ENST00000409417 , ENST00000426493	-0.674256878803683	0.00244022758475054	0.00401384094500782
ENSG00000120913	ENST00000409417 , ENST00000436754	0.690311575577508	3.32483744291292e-06	1.42238274416949e-05
ENSG00000120913	ENST00000409417 , ENST00000443561	1.09531375537896	0.000646888393211126	0.00122704931428915
ENSG00000120913	ENST00000409417 , ENST00000456545	-0.619537293270072	5.77946577875835e-06	2.22831656552898e-05
ENSG00000120913	ENST00000409417 , ENST00000614502	0.760999986758238	1.01169842617319e-05	3.50375365974365e-05
ENSG00000120913	ENST00000426493 , ENST00000436754	1.36456845438119	9.6265367563506e-05	0.000232197781761251
ENSG00000120913	ENST00000426493 , ENST00000443561	1.76957063418264	8.82595029735938e-06	3.14157918729553e-05
ENSG00000120913	ENST00000426493 , ENST00000456545	0.0547195855336103	0.698890763776401	0.725364532779067
ENSG00000120913	ENST00000426493 , ENST00000614502	1.43525686556192	1.46797645444071e-05	4.77188695691552e-05
ENSG00000120913	ENST00000436754 , ENST00000443561	0.405002179801452	0.0533810504759345	0.0677906751880464
ENSG00000120913	ENST00000436754 , ENST00000456545	-1.30984886884758	1.81389832321054e-11	3.39316433094393e-09
ENSG00000120913	ENST00000436754 , ENST00000614502	0.07068841118073	0.383418063346351	0.418575719335453
ENSG00000120913	ENST00000443561 , ENST00000456545	-1.71485104864903	9.36715320424425e-05	0.000226867285410543
ENSG00000120913	ENST00000443561 , ENST00000614502	-0.334313768620722	0.100137064159154	0.121122200412445
ENSG00000120913	ENST00000456545 , ENST00000614502	1.38053728002831	6.48354490234155e-07	3.86929388456932e-06
ENSG00000174953	ENST00000308361 , ENST00000481941	-1.17882378977654	0.00242221828114146	0.00398674007761997
ENSG00000174953	ENST00000308361 , ENST00000496811	-1.00038037754488	2.11378277430369e-06	9.85150397138511e-06
ENSG00000174953	ENST00000481941 , ENST00000496811	0.17844341223166	0.474525056840737	0.509438502393593
ENSG00000079393	ENST00000308475 , ENST00000372702	0.0675002635182149	0.379037791067623	0.414245992070457
ENSG00000079393	ENST00000308475 , ENST00000394707	0.847921973154258	1.18073358405571e-06	6.18606380266302e-06
ENSG00000079393	ENST00000308475 , ENST00000472493	-0.657080739131053	2.87172907192856e-05	8.31707499758148e-05
ENSG00000079393	ENST00000308475 , ENST00000473072	0.1815006432643	0.391147051217119	0.426458368306743
ENSG00000079393	ENST00000308475 , ENST00000478873	-1.36793572950125	2.92216713390126e-08	3.65123449378667e-07
ENSG00000079393	ENST00000308475 , ENST00000479884	-0.590115401954426	0.000119858741562359	0.00028056958931441
ENSG00000079393	ENST00000308475 , ENST00000494588	-0.182659155493414	0.106331015489002	0.128036448307169
ENSG00000079393	ENST00000372702 , ENST00000394707	0.780421709636043	3.73255544718004e-06	1.56135628599703e-05
ENSG00000079393	ENST00000372702 , ENST00000472493	-0.724581002649268	1.28736719299429e-05	4.2805782291864e-05
ENSG00000079393	ENST00000372702 , ENST00000473072	0.114000379746085	0.590628589297225	0.62299803573512
ENSG00000079393	ENST00000372702 , ENST00000478873	-1.43543599301947	1.3143856210611e-06	6.70788124020232e-06
ENSG00000079393	ENST00000372702 , ENST00000479884	-0.657615665472641	4.69702899879357e-05	0.000125961373789842
ENSG00000079393	ENST00000372702 , ENST00000494588	-0.250159419011629	0.0486202140727602	0.0622034445148549
ENSG00000079393	ENST00000394707 , ENST00000472493	-1.50500271228531	1.36545924739856e-08	2.14190854701851e-07
ENSG00000079393	ENST00000394707 , ENST00000473072	-0.666421329889958	0.0159441201904352	0.0222308270190189
ENSG00000079393	ENST00000394707 , ENST00000478873	-2.21585770265551	8.93547501398913e-08	8.41812396064295e-07
ENSG00000079393	ENST00000394707 , ENST00000479884	-1.43803737510868	4.30351528161349e-08	4.8336934925492e-07
ENSG00000079393	ENST00000394707 , ENST00000494588	-1.03058112864767	7.12272088695859e-06	2.63187421490262e-05
ENSG00000079393	ENST00000472493 , ENST00000473072	0.838581382395353	0.00562040159713851	0.00855329991389415
ENSG00000079393	ENST00000472493 , ENST00000478873	-0.710854990370198	8.95791402741944e-05	0.000218297732465755
ENSG00000079393	ENST00000472493 , ENST00000479884	0.0669653371766273	0.512381826323268	0.546762106457816
ENSG00000079393	ENST00000472493 , ENST00000494588	0.474421583637639	0.00211721314815292	0.00353122362272433
ENSG00000079393	ENST00000473072 , ENST00000478873	-1.54943637276555	0.000446411784438879	0.000884119066111641
ENSG00000079393	ENST00000473072 , ENST00000479884	-0.771616045218726	0.0081453818905886	0.0120045468411883
ENSG00000079393	ENST00000473072 , ENST00000494588	-0.364159798757715	0.127644455858234	0.15165689473273
ENSG00000079393	ENST00000478873 , ENST00000479884	0.777820327546825	8.90129419520122e-05	0.000217121436832666
ENSG00000079393	ENST00000478873 , ENST00000494588	1.18527657400784	3.60711728836555e-05	0.000100776043550103
ENSG00000079393	ENST00000479884 , ENST00000494588	0.407456246461012	0.0059375977224541	0.00899810094295672
ENSG00000173113	ENST00000308774 , ENST00000544844	-0.631659397385554	0.0017071048592066	0.00290917161810787
ENSG00000173120	ENST00000308783 , ENST00000530342	-0.0717749746466085	0.31884284999522	0.353662306355076
ENSG00000173137	ENST00000308860 , ENST00000526833	0.523681049060896	0.000335066518402425	0.000687043577911825
ENSG00000173137	ENST00000308860 , ENST00000529654	0.436591676065862	0.00260230581112504	0.00425647327803192
ENSG00000173137	ENST00000308860 , ENST00000533715	-0.325613806414658	0.00171748231101351	0.00292436481245323
ENSG00000173137	ENST00000526833 , ENST00000529654	-0.0870893729950347	0.466073795547447	0.501276093308435
ENSG00000173137	ENST00000526833 , ENST00000533715	-0.849294855475554	9.58769484652538e-06	3.36164025619408e-05
ENSG00000173137	ENST00000529654 , ENST00000533715	-0.76220548248052	7.66593179768936e-05	0.000191258451931989
ENSG00000073067	ENST00000308919 , ENST00000340150	0.19266867265871	0.0274410259293281	0.0366509942579818
ENSG00000172519	ENST00000308940 , ENST00000642092	0.848362340136817	0.00502723492122146	0.00772840028506565
ENSG00000173237	ENST00000308963 , ENST00000683896	-0.672310357248683	5.50470754935667e-07	3.42260654467652e-06
ENSG00000177646	ENST00000308982 , ENST00000505192	1.26759858132454	2.59000539737762e-07	1.91430700234829e-06
ENSG00000177646	ENST00000308982 , ENST00000505867	0.102047413062574	0.201516745693444	0.231441626392267
ENSG00000177646	ENST00000308982 , ENST00000514643	1.63372418900887	1.88316091119805e-05	5.86137778465066e-05
ENSG00000177646	ENST00000308982 , ENST00000679431	0.86623618715305	2.07182427953407e-06	9.69959937278446e-06
ENSG00000177646	ENST00000308982 , ENST00000681886	-0.279933089141767	0.00502681111636694	0.00772820567893177
ENSG00000177646	ENST00000505192 , ENST00000505867	-1.16555116826197	5.23658788817713e-10	2.47566833215239e-08
ENSG00000177646	ENST00000505192 , ENST00000514643	0.366125607684328	0.0511723363333838	0.0651895100357967
ENSG00000177646	ENST00000505192 , ENST00000679431	-0.401362394171495	1.34531048166234e-05	4.44764947796365e-05
ENSG00000177646	ENST00000505192 , ENST00000681886	-1.54753167046631	2.07040339301811e-11	3.66221966158209e-09
ENSG00000177646	ENST00000505867 , ENST00000514643	1.5316767759463	7.03702556520852e-05	0.000178096884121619
ENSG00000177646	ENST00000505867 , ENST00000679431	0.764188774090476	5.42045579983825e-08	5.76038958319819e-07
ENSG00000177646	ENST00000505867 , ENST00000681886	-0.381980502204341	2.11101392285289e-05	6.42677918850206e-05
ENSG00000177646	ENST00000514643 , ENST00000679431	-0.767488001855823	0.00244189311867228	0.00401581840944385
ENSG00000177646	ENST00000514643 , ENST00000681886	-1.91365727815064	2.22405343815651e-05	6.6940430025403e-05
ENSG00000177646	ENST00000679431 , ENST00000681886	-1.14616927629482	9.35158716075394e-10	3.59704096677402e-08
ENSG00000173207	ENST00000308987 , ENST00000368436	-0.796290146792481	7.68067183056459e-06	2.8006286486936e-05
ENSG00000002330	ENST00000309032 , ENST00000394531	0.320859766404908	0.00634411648534213	0.0095534671252601
ENSG00000108187	ENST00000309049 , ENST00000336578	-1.23890319581542	4.81281370256639e-05	0.000128509737003626
ENSG00000172954	ENST00000309052 , ENST00000319406	-0.495322165705883	9.16276092798687e-06	3.23973496939781e-05
ENSG00000172954	ENST00000309052 , ENST00000379509	-0.867745370269758	5.57626191773344e-07	3.45635190428855e-06
ENSG00000172954	ENST00000309052 , ENST00000465200	0.290603889174442	0.00857314556612298	0.0125751075201856
ENSG00000172954	ENST00000309052 , ENST00000466477	-0.446765218028565	0.000171533333023179	0.000382653545407405
ENSG00000172954	ENST00000319406 , ENST00000379509	-0.372423204563875	0.000508878835563637	0.000992936176071265
ENSG00000172954	ENST00000319406 , ENST00000465200	0.785926054880325	1.43261856926679e-05	4.67682963440993e-05
ENSG00000172954	ENST00000319406 , ENST00000466477	0.0485569476773182	0.516849007083417	0.551189725296653
ENSG00000172954	ENST00000379509 , ENST00000465200	1.1583492594442	3.18021273259624e-07	2.237940229309e-06
ENSG00000172954	ENST00000379509 , ENST00000466477	0.420980152241193	0.000470261122164081	0.000925992404279472
ENSG00000172954	ENST00000465200 , ENST00000466477	-0.737369107203007	1.69529679853864e-05	5.36985106049479e-05
ENSG00000141994	ENST00000309061 , ENST00000320699	-1.60925642036206	7.75318575618686e-10	3.19997358781541e-08
ENSG00000141994	ENST00000309061 , ENST00000590110	-0.921038279859332	0.00151649988237293	0.00261832868137191
ENSG00000141994	ENST00000320699 , ENST00000590110	0.688218140502728	0.00541272545656107	0.00826045822992727
ENSG00000157538	ENST00000309117 , ENST00000399001	0.247365689593099	0.134143789772661	0.158805628376832
ENSG00000157538	ENST00000309117 , ENST00000476950	0.0304230182126581	0.721835093669482	0.746852735887703
ENSG00000157538	ENST00000399001 , ENST00000476950	-0.21694267138044	0.153030411645818	0.179319367445451
ENSG00000153113	ENST00000309190 , ENST00000395813	0.69545536720572	0.00838299509087437	0.0123198235659818
ENSG00000153113	ENST00000309190 , ENST00000484552	-1.00586405373296	0.000296220935890256	0.000615842070442027
ENSG00000153113	ENST00000309190 , ENST00000508197	-0.315725699603047	0.0702011945972699	0.0873476070015789
ENSG00000153113	ENST00000309190 , ENST00000508608	-0.127949464112425	0.451183978472673	0.486408466696233
ENSG00000153113	ENST00000309190 , ENST00000514845	0.972344765151209	0.000642711450924163	0.00122055091636942
ENSG00000153113	ENST00000309190 , ENST00000515663	-1.90212546608424	2.35275586075288e-05	7.02449855222142e-05
ENSG00000153113	ENST00000309190 , ENST00000674702	-0.861171816141749	0.000609964179026328	0.00116482730486505
ENSG00000153113	ENST00000309190 , ENST00000675179	-1.23751112495994	0.000121303763692623	0.000283543730990254
ENSG00000153113	ENST00000395813 , ENST00000484552	-1.70131942093868	4.01261839187108e-05	0.000110082404964583
ENSG00000153113	ENST00000395813 , ENST00000508197	-1.01118106680877	0.00118739497305147	0.00210389397541971
ENSG00000153113	ENST00000395813 , ENST00000508608	-0.823404831318145	0.00218224120231825	0.00363106391135081
ENSG00000153113	ENST00000395813 , ENST00000514845	0.276889397945488	0.228716409625924	0.25999318366238
ENSG00000153113	ENST00000395813 , ENST00000515663	-2.59758083328996	1.17753389503306e-05	3.98104750209981e-05
ENSG00000153113	ENST00000395813 , ENST00000674702	-1.55662718334747	3.67083356336165e-05	0.000102281412681665
ENSG00000153113	ENST00000395813 , ENST00000675179	-1.93296649216566	2.93837428354395e-05	8.47610473937317e-05
ENSG00000153113	ENST00000484552 , ENST00000508197	0.690138354129915	1.01450697380703e-05	3.51125379797302e-05
ENSG00000153113	ENST00000484552 , ENST00000508608	0.877914589620537	1.56399151537948e-05	5.03054272425746e-05
ENSG00000153113	ENST00000484552 , ENST00000514845	1.97820881888417	6.11594581766584e-06	2.32972199166345e-05
ENSG00000153113	ENST00000484552 , ENST00000515663	-0.896261412351275	4.10733953994249e-06	1.6899152421421e-05
ENSG00000153113	ENST00000484552 , ENST00000674702	0.144692237591212	0.198098377451195	0.227837668545911
ENSG00000153113	ENST00000484552 , ENST00000675179	-0.231647071226976	0.0144913645194664	0.0203524068399679
ENSG00000153113	ENST00000508197 , ENST00000508608	0.187776235490622	0.0848364168679569	0.103959494387135
ENSG00000153113	ENST00000508197 , ENST00000514845	1.28807046475426	0.000188847327353957	0.000416171557408051
ENSG00000153113	ENST00000508197 , ENST00000515663	-1.58639976648119	3.14374476994539e-11	4.56668444179442e-09
ENSG00000153113	ENST00000508197 , ENST00000674702	-0.545446116538703	0.000671586215030729	0.00126806947667047
ENSG00000153113	ENST00000508197 , ENST00000675179	-0.921785425356892	6.61749566529925e-08	6.70830886117392e-07
ENSG00000153113	ENST00000508608 , ENST00000514845	1.10029422926363	0.000163161300583066	0.000366714507542647
ENSG00000153113	ENST00000508608 , ENST00000515663	-1.77417600197181	1.31331256900229e-06	6.70372073403955e-06
ENSG00000153113	ENST00000508608 , ENST00000674702	-0.733222352029325	0.00011754754075033	0.000275829902950102
ENSG00000153113	ENST00000508608 , ENST00000675179	-1.10956166084751	4.05152152921762e-06	1.67112409268269e-05
ENSG00000153113	ENST00000514845 , ENST00000515663	-2.87447023123545	3.64518164865785e-06	1.53220195972198e-05
ENSG00000153113	ENST00000514845 , ENST00000674702	-1.83351658129296	3.95003608693811e-06	1.63575152623928e-05
ENSG00000153113	ENST00000514845 , ENST00000675179	-2.20985589011115	5.88453031527537e-06	2.26211645857171e-05
ENSG00000153113	ENST00000515663 , ENST00000674702	1.04095364994249	2.49494961983659e-05	7.37871701717369e-05
ENSG00000153113	ENST00000515663 , ENST00000675179	0.664614341124298	2.65042757377486e-06	1.18027774915728e-05
ENSG00000153113	ENST00000674702 , ENST00000675179	-0.376339308818189	0.00479375400348294	0.00740053384780404
ENSG00000162576	ENST00000309212 , ENST00000445648	0.760475876535856	0.000391519769403256	0.000787502847502438
ENSG00000173258	ENST00000309235 , ENST00000374374	-0.234226970551277	0.00233749293765486	0.0038612217371769
ENSG00000155846	ENST00000309241 , ENST00000360453	-0.384469792718483	0.148086638576937	0.173957478033771
ENSG00000155846	ENST00000309241 , ENST00000394320	-0.186371476034068	0.457427239443339	0.492689742761513
ENSG00000155846	ENST00000360453 , ENST00000394320	0.198098316684415	0.0568098472892337	0.0718467728217244
ENSG00000105379	ENST00000309244 , ENST00000596253	0.307901867837419	0.00890992030577494	0.0130352640404411
ENSG00000133112	ENST00000309246 , ENST00000379056	1.65883830590044	1.63375315802398e-06	8.00166690806924e-06
ENSG00000133112	ENST00000309246 , ENST00000379060	1.36327830965321	7.07107251619393e-05	0.000178836715850671
ENSG00000133112	ENST00000379056 , ENST00000379060	-0.295559996247225	0.12880450443042	0.152951304936739
ENSG00000175356	ENST00000309263 , ENST00000450649	-1.94666371668345	8.1838024481628e-06	2.94771064215444e-05
ENSG00000175356	ENST00000309263 , ENST00000520467	-0.170389220956485	0.493582098221392	0.528261852971914
ENSG00000175356	ENST00000450649 , ENST00000520467	1.77627449572697	0.000277635851168992	0.000581949810729232
ENSG00000174917	ENST00000309324 , ENST00000590389	1.207197828034	1.69383634505749e-05	5.36677924513938e-05
ENSG00000173486	ENST00000309366 , ENST00000449942	-0.552935409532748	0.0292252569752697	0.0388226796705304
ENSG00000141699	ENST00000309428 , ENST00000586870	0.499250864022134	0.000712111398617779	0.001335472094256
ENSG00000141699	ENST00000309428 , ENST00000589797	-0.657164649249551	7.675952253857e-06	2.80060971868647e-05
ENSG00000141699	ENST00000309428 , ENST00000593251	0.117588140218985	0.12178104474591	0.145149688119587
ENSG00000141699	ENST00000586870 , ENST00000589797	-1.15641551327168	8.38527190533483e-07	4.74089671847176e-06
ENSG00000141699	ENST00000586870 , ENST00000593251	-0.381662723803148	0.00363884888448698	0.00576653758498479
ENSG00000141699	ENST00000589797 , ENST00000593251	0.774752789468536	2.48132227834581e-06	1.12188040134842e-05
ENSG00000073605	ENST00000309481 , ENST00000394175	1.64920821195539	2.32191801774471e-10	1.52717785339008e-08
ENSG00000138796	ENST00000309522 , ENST00000505878	1.57335584670214	7.49565946216245e-05	0.000187712739415533
ENSG00000138796	ENST00000309522 , ENST00000511742	0.772378020641427	0.000386653416724651	0.000778938726402291
ENSG00000138796	ENST00000309522 , ENST00000639146	1.85724718915094	1.36959052716131e-08	2.14659993292637e-07
ENSG00000138796	ENST00000309522 , ENST00000640060	1.31465378758287	1.52407469300491e-07	1.25806317992107e-06
ENSG00000138796	ENST00000505878 , ENST00000511742	-0.800977826060713	0.00263077063081201	0.00429627546428676
ENSG00000138796	ENST00000505878 , ENST00000639146	0.283891342448797	0.152000614944952	0.178209035521627
ENSG00000138796	ENST00000505878 , ENST00000640060	-0.25870205911927	0.166353648739727	0.193717926218388
ENSG00000138796	ENST00000511742 , ENST00000639146	1.08486916850951	2.38045022256476e-05	7.09252511597673e-05
ENSG00000138796	ENST00000511742 , ENST00000640060	0.542275766941443	0.00414292780255881	0.00648785887268936
ENSG00000138796	ENST00000639146 , ENST00000640060	-0.542593401568067	0.000635243908945311	0.00120769263145397
ENSG00000173391	ENST00000309539 , ENST00000539518	0.144301382065938	0.0604118957294395	0.0759846230714887
ENSG00000173391	ENST00000309539 , ENST00000545927	0.136053373133273	0.497389945747499	0.531964114392727
ENSG00000173391	ENST00000539518 , ENST00000545927	-0.00824800893266519	0.965783233883375	0.96984882583847
ENSG00000203896	ENST00000309546 , ENST00000480139	0.768093309749492	6.3161363532711e-07	3.79026488478549e-06
ENSG00000203896	ENST00000309546 , ENST00000487026	0.153995481865959	0.0280673773508023	0.037399197800326
ENSG00000203896	ENST00000480139 , ENST00000487026	-0.614097827883533	4.93346441929221e-06	1.96146700046538e-05
ENSG00000173653	ENST00000309657 , ENST00000524506	0.273212364259074	0.182663491560612	0.211310055058906
ENSG00000173653	ENST00000309657 , ENST00000525356	2.90410826487327	1.23177101738511e-10	1.02868518514604e-08
ENSG00000173653	ENST00000524506 , ENST00000525356	2.6308959006142	2.49217054603312e-06	1.12600205973854e-05
ENSG00000175354	ENST00000309660 , ENST00000589216	0.809631345305339	0.000294753824086405	0.000613135114711575
ENSG00000175354	ENST00000309660 , ENST00000591115	0.278188454110032	0.253821476699421	0.286228902642829
ENSG00000175354	ENST00000309660 , ENST00000591305	0.453686876940239	0.00641780337589738	0.00965445764949238
ENSG00000175354	ENST00000589216 , ENST00000591115	-0.531442891195308	0.0436462293123215	0.056288525671014
ENSG00000175354	ENST00000589216 , ENST00000591305	-0.3559444683651	6.95145744586e-05	0.000176222868779616
ENSG00000175354	ENST00000591115 , ENST00000591305	0.175498422830208	0.422907044730849	0.458222725939309
ENSG00000173041	ENST00000309683 , ENST00000447137	-0.831033071206467	3.05398663387078e-05	8.75521063438899e-05
ENSG00000175318	ENST00000309731 , ENST00000562288	-0.743908036914897	0.000115923156228317	0.000272613453250107
ENSG00000175318	ENST00000309731 , ENST00000564129	-1.8657263601574	2.8841011810874e-10	1.74025792597183e-08
ENSG00000175318	ENST00000562288 , ENST00000564129	-1.1218183232425	1.30144355819387e-05	4.32020112347212e-05
ENSG00000166405	ENST00000309737 , ENST00000335425	-0.919414424234215	1.49748914331577e-07	1.24203230317374e-06
ENSG00000166405	ENST00000309737 , ENST00000343202	-0.603377519465188	8.50161206164964e-06	3.04614740012421e-05
ENSG00000166405	ENST00000309737 , ENST00000526962	-1.43219664097597	1.57275291740152e-08	2.37346032259282e-07
ENSG00000166405	ENST00000309737 , ENST00000528463	-1.13193340964198	1.9284965226305e-08	2.72822451476814e-07
ENSG00000166405	ENST00000309737 , ENST00000531450	0.0916107657843125	0.398140624617684	0.433447183106222
ENSG00000166405	ENST00000335425 , ENST00000343202	0.316036904769027	9.64249272824213e-05	0.000232517941129326
ENSG00000166405	ENST00000335425 , ENST00000526962	-0.512782216741757	1.74770996820859e-06	8.44172147490902e-06
ENSG00000166405	ENST00000335425 , ENST00000528463	-0.212518985407763	0.00461645677594327	0.00715699434104919
ENSG00000166405	ENST00000335425 , ENST00000531450	1.01102519001853	1.83446085108505e-05	5.73382029690028e-05
ENSG00000166405	ENST00000343202 , ENST00000526962	-0.828819121510784	2.33377224154768e-09	6.42825697295791e-08
ENSG00000166405	ENST00000343202 , ENST00000528463	-0.52855589017679	4.03875691972603e-06	1.66638777255976e-05
ENSG00000166405	ENST00000343202 , ENST00000531450	0.694988285249501	0.000268751299041907	0.000565469434996575
ENSG00000166405	ENST00000526962 , ENST00000528463	0.300263231333994	0.000323836695688175	0.000666487396017407
ENSG00000166405	ENST00000526962 , ENST00000531450	1.52380740676029	3.1624500310583e-06	1.36602827000023e-05
ENSG00000166405	ENST00000528463 , ENST00000531450	1.22354417542629	3.5886050002354e-06	1.51257752011867e-05
ENSG00000172602	ENST00000309739 , ENST00000551243	-0.326060867093031	0.00672544657433675	0.0100630142608991
ENSG00000160055	ENST00000309777 , ENST00000344461	0.0616247240080309	0.508853606864761	0.543371198337406
ENSG00000160055	ENST00000309777 , ENST00000373593	-0.0230496368708171	0.834431837464406	0.850191874519965
ENSG00000160055	ENST00000309777 , ENST00000461402	-0.0597397926629749	0.531566110416703	0.565562502682397
ENSG00000160055	ENST00000309777 , ENST00000484490	-0.257348161088817	0.199201259047619	0.229014950601591
ENSG00000160055	ENST00000309777 , ENST00000489170	-0.130803841407464	0.285731121552532	0.31957934543225
ENSG00000160055	ENST00000309777 , ENST00000491434	0.65633215155925	9.11857264439845e-05	0.000221755635895668
ENSG00000160055	ENST00000344461 , ENST00000373593	-0.084674360878848	0.354612519385779	0.389812916592079
ENSG00000160055	ENST00000344461 , ENST00000461402	-0.121364516671006	0.0936300561934746	0.11388196843216
ENSG00000160055	ENST00000344461 , ENST00000484490	-0.318972885096848	0.112542183509208	0.134959270193535
ENSG00000160055	ENST00000344461 , ENST00000489170	-0.192428565415495	0.0843153970655066	0.103377712009153
ENSG00000160055	ENST00000344461 , ENST00000491434	0.594707427551219	1.83617945735247e-06	8.79214664388634e-06
ENSG00000160055	ENST00000373593 , ENST00000461402	-0.0366901557921578	0.689631373689453	0.71672708656114
ENSG00000160055	ENST00000373593 , ENST00000484490	-0.234298524218	0.235549189047447	0.267141362306962
ENSG00000160055	ENST00000373593 , ENST00000489170	-0.107754204536647	0.366293432835768	0.40144833890814
ENSG00000160055	ENST00000373593 , ENST00000491434	0.679381788430067	4.97811411554907e-05	0.000132082574727048
ENSG00000160055	ENST00000461402 , ENST00000484490	-0.197608368425843	0.293991737083093	0.328084684447836
ENSG00000160055	ENST00000461402 , ENST00000489170	-0.0710640487444889	0.493174447609342	0.527847286850173
ENSG00000160055	ENST00000461402 , ENST00000491434	0.716071944222225	6.90790209268605e-07	4.07299932458101e-06
ENSG00000160055	ENST00000484490 , ENST00000489170	0.126544319681354	0.515811814867519	0.550196447888799
ENSG00000160055	ENST00000484490 , ENST00000491434	0.913680312648067	0.00205670916340951	0.00344046266514244
ENSG00000160055	ENST00000489170 , ENST00000491434	0.787135992966714	6.48154199726026e-05	0.000165781088936417
ENSG00000213186	ENST00000309784 , ENST00000471396	-0.887317008652138	1.65440235508313e-07	1.34430531365224e-06
ENSG00000213186	ENST00000309784 , ENST00000496222	-1.97792180730137	2.99906384222069e-11	4.40074739515855e-09
ENSG00000213186	ENST00000471396 , ENST00000496222	-1.09060479864923	2.5137636570008e-08	3.26324925658186e-07
ENSG00000141562	ENST00000309794 , ENST00000577432	0.322114675377542	0.0141204823211965	0.0198766122409999
ENSG00000141562	ENST00000309794 , ENST00000580748	1.62389464037816	1.53806335448116e-07	1.26559251086136e-06
ENSG00000141562	ENST00000309794 , ENST00000581795	-0.0582504471909472	0.567401815025322	0.60059360856049
ENSG00000141562	ENST00000309794 , ENST00000582907	0.886086373911147	0.000104843181512622	0.000249851746466061
ENSG00000141562	ENST00000577432 , ENST00000580748	1.30177996500062	4.56962782822854e-08	5.07775482006831e-07
ENSG00000141562	ENST00000577432 , ENST00000581795	-0.380365122568489	3.00795320457789e-05	8.64516405719401e-05
ENSG00000141562	ENST00000577432 , ENST00000582907	0.563971698533605	1.40131084975234e-06	7.05730868008142e-06
ENSG00000141562	ENST00000580748 , ENST00000581795	-1.68214508756911	1.170008834958e-08	1.92547909661886e-07
ENSG00000141562	ENST00000580748 , ENST00000582907	-0.737808266467017	1.68656850952484e-05	5.34741548404644e-05
ENSG00000141562	ENST00000581795 , ENST00000582907	0.944336821102094	3.78191964894225e-09	8.81160167668425e-08
ENSG00000147679	ENST00000309822 , ENST00000517814	-0.288225370440347	0.00150619995415838	0.00260227316996852
ENSG00000147679	ENST00000309822 , ENST00000517820	1.12638536854684	7.91025363010359e-08	7.68044865160394e-07
ENSG00000147679	ENST00000309822 , ENST00000521071	0.161976422098645	0.0370769870109905	0.0483998100436656
ENSG00000147679	ENST00000309822 , ENST00000521703	0.343700570047071	0.00101495989961903	0.00183041942779123
ENSG00000147679	ENST00000517814 , ENST00000517820	1.41461073898718	1.42667058712608e-08	2.20801687946283e-07
ENSG00000147679	ENST00000517814 , ENST00000521071	0.450201792538992	5.37584034332173e-05	0.000141080541589677
ENSG00000147679	ENST00000517814 , ENST00000521703	0.631925940487418	8.35240058984423e-06	3.00219961483452e-05
ENSG00000147679	ENST00000517820 , ENST00000521071	-0.964408946448191	2.87194024600996e-07	2.06744712837074e-06
ENSG00000147679	ENST00000517820 , ENST00000521703	-0.782684798499765	6.98869224703723e-06	2.59044869290751e-05
ENSG00000147679	ENST00000521071 , ENST00000521703	0.181724147948426	0.0357553118205705	0.0467801961335651
ENSG00000134184	ENST00000309851 , ENST00000349334	1.5830847980691	1.41601528567424e-12	7.5430028941755e-10
ENSG00000134184	ENST00000309851 , ENST00000369819	1.61244154669966	1.83945414879601e-07	1.4582160602742e-06
ENSG00000134184	ENST00000309851 , ENST00000369823	0.889973656852058	4.02405470515266e-07	2.68428605549973e-06
ENSG00000134184	ENST00000309851 , ENST00000483399	1.28404667630273	2.87859979871292e-10	1.74025792597183e-08
ENSG00000134184	ENST00000349334 , ENST00000369819	0.0293567486305603	0.68916154185579	0.716324688652633
ENSG00000134184	ENST00000349334 , ENST00000369823	-0.693111141217044	5.0857974436687e-06	2.0121661383719e-05
ENSG00000134184	ENST00000349334 , ENST00000483399	-0.299038121766371	9.65326161542715e-05	0.000232734453893683
ENSG00000134184	ENST00000369819 , ENST00000369823	-0.722467889847604	9.37880335028946e-06	3.2995216440837e-05
ENSG00000134184	ENST00000369819 , ENST00000483399	-0.328394870396932	0.00270729410139288	0.00440768024697374
ENSG00000134184	ENST00000369823 , ENST00000483399	0.394073019450673	0.000115093529909185	0.000270976273514907
